c1,c2,text,For Class
7.83E+17,3/30/2018,"STOP SHOOTING UNARMED PEOPLE BECAUSE YOU DON'T KNOW HOW TO FIGHT & are afraid of hand to hand combat!  STARTS with law enforcement! If police can't FIGHT with their hands, remove yourself from law enforcement you weaklings!",
7.85E+17,3/30/2018,"   WHAT?? DID YA THINK IT WAS OVER??         "")",
7.85E+17,3/30/2018,"Full Metal Faithful! We've had enough and now we're back! Full Metal America is coming back from our hiatus tonight! We'll be live, 9pm EST, 6 Pacific. We'll be taking on the latest--  ,   and more! Get ready to bang your F*% head!",
7.85E+17,3/30/2018,_  _Mage      _texas,
7.85E+17,3/30/2018,Dropping Laura  will keep your bottom lines from dropping,
7.86E+17,3/30/2018,"I have no words, it's all right there.",
7.88E+17,3/30/2018,doesn't want these stories headlining,
7.91E+17,3/30/2018,_Falco          Disarming citizens always turns out poorly for the citizens.  and  for your Constitutional right to bear arms,
7.94E+17,3/30/2018,Ingenious Soros Plan!,
7.95E+17,3/30/2018,The same people screaming protect our kid's in support of gun control are the same one's who are silent while planned parenthood kills our kid's everyday. What and who are you really fighting for?,
7.96E+17,3/30/2018,"Smart, well-spoken young man.  should be a proud papa!",
7.96E+17,3/30/2018,The Parkland shooter was a law abiding citizen. The Las Vegas shooter was a law abiding citizen. This is why we need stricter gun laws.,
7.96E+17,3/30/2018,Shooting Straight on the Gun ControversyAlmost 2X as many Americans have been killed by  in  than in  where war has been raging for ~17 years,
7.97E+17,3/30/2018,Here's the reality: Criminals don't respect gun laws. The End.,
7.97E+17,3/30/2018,We need a debate on the Senate floor. Are you willing to do what Americans want and debate true gun control on the floor?,
797013506,3/30/2018,"You all just don't know of the evil in this world that guns protect you from.  is a VERY bad Idea for you. Leave it as it is now. for all those scary semi automatics you hate . the police, military and other law enforcement lives depend on them to protect you.",
797887255,3/30/2018," _Dad  Guns used to be allowed and proper use was learned about in schools      "", ""As responsible parents, we talk to our children about not only drugs & sex, but also the dangers & consequences that accompany them. Why not do the same with firearms? No better thing you can do for your children than arm them with knowledge "")",
800705029,3/30/2018,"If you think the  wording well regulated militia means gov imposed rules, regulations or laws on a gov organized armed force you are to stupid to be in this conversation. Yes, stupid because you should have learned what it meant in 10th grade",
8.01E+17,3/30/2018,"My contribution to the  issue: I hereby promise, and solemnly affirm, that I will NEVER discharge a firearm at a living being; unless said being warrants deadly force! So help me GOD!",
8.02E+17,3/30/2018,"Conversation today with a co-worker: ""Trump is literally Hitler."" 5 minutes later: ""The government should step in to ban and confiscate all guns."" The inability of my co-worker to see the confliction within her statements?:",
8.03E+17,3/30/2018,Has the American Government and her Top Intelligence Agencies (FBI/CIA/DOJ) proven to you that they can protect you well enough for you to consider handing over al of your firearms? Will criminals hand over their weapons as well?,
80357422,3/30/2018,on all night and all day! List here on American Political Radio,
8.04E+17,3/30/2018,agenda,
8.04E+17,3/30/2018,"The  only have a few tired. debunked arguments left, conflating  with abolishing the 2nd Amendment is one. Gun control doesn't work is the other.",
803663671,3/30/2018,"If you're going to enter the  fray, I'd suggest you'd at least understand that assault rifles have been banned for decades.  is nonsense",
8.05E+17,3/30/2018,"_Joey My 17 yr old BCT Ft Jackson. Teach rather than ban. Mandatory Military service could teach more than just gun safety, teach honor, commitment & integrity. Our youth need discipline!",
8.08E+17,3/30/2018,Change is rippling thru America proving our democracy still works as our Founders intended. Yay First Amendment!!!,
807943430,3/30/2018,OMGOSH!! Does this hit the nail on the head?!,
8.09E+17,3/30/2018,**RED FLAG GUN REFORM BILL: HEARING ON TUESDAY 4/3!**      A bipartisan red flag bill would help reduce gun-related suicides and...,
8.09E+17,3/30/2018,This is a result of,
8.10E+17,3/30/2018,This really does not fit the narrative of !,
81160050,3/30/2018,Teen Mob Randomly Beats Man to Death on NJ StreetWhat no gun? ? Where are the parents?,
8.12E+17,3/30/2018,Nuff said...,
815639196,3/30/2018,Two teens in   were shot in the head last night. They did not survive.,
8.18E+17,3/30/2018,"Human urinal  is for  and has armed guards, I will believe her sincerity in gun control when she brings down her gates and dispenses with armed guards and lives like the rest of us peons.",
8.19E+17,3/30/2018,After  what now? Check out these  events:  w.  + | Guns in  w.,
82126521,3/30/2018,"\""Civil rights movement was about fixing what was broken in America.\""via            "", ""A.F. Branco Cartoon - Repeal Revealedvia          "")",
82144210,3/30/2018,Teen Mob Randomly Beats Man to Death on NJ StreetWhat no gun? ? Where are the parents?,
8.25E+17,3/30/2018,EXACTLY .... - -,
8.25E+17,3/30/2018,"not ban on all guns! 2A ppl don't get your panties in a bunch, we don't want your guns unless you're unfit to own them!",
8.25E+17,3/30/2018,Total insanity.,
8.28E+17,3/30/2018,"Just like every American should feel safe from gun violence, no matter where they are in this country",
8.28E+17,3/30/2018,"The  is a political terrorist organization, hellbent on controlling the United States government and only exists to service gun manufacturers. They don't care about the people in their organization either. Just the membership fee they get.   "", ""As we have seen with Australia,  can work. I'm about 150% sure it can work, actually. Australia passed major gun reform after they had a mass shooting, and their massacres disappeared. Also, they're not a tyrannical government.    ""
)",
8.30E+17,3/30/2018,Check out this thread. These voices need to be heard. Anything else is only half a discussion on this issue.,
8.30E+17,3/30/2018," The U.S. should control lead ammunition, because of the terrible side effects from accidental lead exposure. Billions of rounds of lead ammo sold to civilians means that the population is at higher risk of inadvertent lead poisoning. "", "" Lead exposure from lead found in paint, gasoline, and bullets will poison millions of people this year. America should control lead bullets, even if they can't agree on outright "", ""_Dawn Lead exposure from lead found in paint, gasoline, and bullets will poison millions of people this year. America should control lead bullets, even if they can't agree on outright "", 
"" Lead exposure from lead found in paint, gasoline, and bullets will poison millions of people this year. America should control lead bullets, even if they can't agree on outright "")",
8.30E+17,3/30/2018,..W/  !,
8.30E+17,3/30/2018,"SHARE!!!!!! HERE IS THE SOLUTION TO GUN CONTROL!    "", ""SHARE!!!!!! HERE IS THE SOLUTION TO GUN CONTROL!    "")",
8.31E+17,3/30/2018,"    _hemans                   "", ""    _hemans                   "", 
""    _hemans                   "", ""    _hemans                   ""
)",
8.32E+17,3/30/2018,"Really? Well let us know the next time YOUR SHOT AT.    "", ""   It's funny that the second amendment means citizens owning weapons of mass destruction. Try being a little more responsible and actually think before you speak.   "")",
83302142,3/30/2018,"The  are pushing  hostile amendment. Unless there is a surprise, it will fail.",
8.33E+17,3/30/2018,"                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""Dear Mr President - - Enforce the Law - Equally - For All Citizens of the USA                "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                "", ""                "", ""                   "", 
""                   "", ""                   "", 
""                   "")",
